timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,cadence,fractional_cadence,temperature,timestamp_utc,timezone
2020-09-19 12:01:09+02:00,48.55115186423063,17.95857472345233,54.8946,214.39999999999998,214.39999999999998,49.356,49.356,111,95,,23,2020-09-19 10:01:09,Europe/Bratislava
2020-09-19 12:01:10+02:00,48.551134932786226,17.958380179479718,54.90907,214.20000000000005,214.20000000000005,49.6368,49.6368,114,68,,23,2020-09-19 10:01:10,Europe/Bratislava
2020-09-19 12:01:11+02:00,48.55111749842763,17.9581946041435,54.92289,214.0,214.0,50.306400000000004,50.306400000000004,118,58,,23,2020-09-19 10:01:11,Europe/Bratislava
2020-09-19 12:01:12+02:00,48.55110492557287,17.958012968301773,54.9364,213.79999999999995,213.79999999999995,50.274,50.274,119,67,,23,2020-09-19 10:01:12,Europe/Bratislava
2020-09-19 12:01:13+02:00,48.55109511874616,17.95782764442265,54.95014,213.79999999999995,213.79999999999995,50.3748,50.3748,120,98,,23,2020-09-19 10:01:13,Europe/Bratislava
2020-09-19 12:01:14+02:00,48.5510880779475,17.957641314715147,54.96393,213.79999999999995,213.79999999999995,49.662,49.662,120,99,,23,2020-09-19 10:01:14,Europe/Bratislava
2020-09-19 12:01:15+02:00,48.55107550509274,17.95745967887342,54.97745,213.79999999999995,213.79999999999995,48.492000000000004,48.492000000000004,120,99,,23,2020-09-19 10:01:15,Europe/Bratislava
2020-09-19 12:01:16+02:00,48.55106293223798,17.957277288660407,54.99102,213.79999999999995,213.79999999999995,48.1968,48.1968,121,99,,23,2020-09-19 10:01:16,Europe/Bratislava
2020-09-19 12:01:17+02:00,48.55105312541127,17.957092970609665,55.00461,213.79999999999995,213.79999999999995,47.5488,47.5488,124,0,,23,2020-09-19 10:01:17,Europe/Bratislava
2020-09-19 12:01:18+02:00,48.55104415677488,17.956911167129874,55.01805,213.60000000000002,213.60000000000002,46.8828,46.8828,124,0,,23,2020-09-19 10:01:18,Europe/Bratislava
2020-09-19 12:01:19+02:00,48.55103434994817,17.956732800230384,55.03132,213.79999999999995,213.79999999999995,46.5336,46.5336,126,0,,23,2020-09-19 10:01:19,Europe/Bratislava
2020-09-19 12:01:20+02:00,48.551020519807935,17.95656407251954,55.04385,213.60000000000002,213.60000000000002,45.9936,45.9936,126,29,,23,2020-09-19 10:01:20,Europe/Bratislava
